He
0.49996062854547
0.4997873046875
0.4993201171875
0.49971796875
0.499846875
0.4999875
0.499921875
0.49999296875
0.4999875
0.499996875
0.4998779296875
0.4999669921875
0.4998875
0.499621875
0.4994919921875
0.4988419921875
0.4996716796875
0.4995685546875
0.499846875
0.49958671875
0.4998576171875
0.4997873046875
0.4996875
0.4995310546875
0.49971796875
0.4997873046875
0.499621875
0.49999921875
0.4999841796875
0.4993654296875
0.4999435546875
0.4994091796875
0.4985888671875
0.4966482421875
0.4973263671875
0.49796796875
0.49868671875
0.4991748046875
0.4978466796875
0.498871875
0.4989591796875
0.4975060546875
0.4991748046875
0.4969482421875
0.49512421875
0.4979279296875
0.4971404296875
0.4971404296875
0.4957794921875
0.4951857421875
0.4972341796875
0.49595
0.4977638671875
0.4980076171875
0.4975935546875
0.4987810546875
0.49868671875
0.4989591796875
0.4971875
0.49381171875
0.49435546875
0.4963341796875
0.4958935546875
0.49560546875
0.496596875
0.49560546875
0.4953076171875
0.4904607421875
0.49171171875
0.4928748046875
0.49105546875
0.49264921875
0.4933875
0.4954875
0.4944875
0.4934591796875
0.493671875
0.496596875
0.497721875
0.4989591796875
0.4961169921875
0.4987185546875
0.4993201171875
0.49996171875
0.499996875
0.4998966796875
0.4999294921875
0.4999904296875
0.4998966796875
0.4999998046875
0.4998576171875
0.4997873046875
0.4991748046875
0.4992
0.4991232421875
0.4996388671875
0.4990701171875
0.499621875
0.4995310546875
0.49924921875
